Symbol,Date,Adj Close
MSFT,9/10/10,19.174717
MSFT,4/12/13,24.786921
AAPL,8/12/09,20.688049
IBM,10/20/14,138.549728
IBM,2/23/10,95.232605
AAPL,6/21/18,182.679245
MSFT,3/8/13,24.106768
MSFT,8/25/10,19.375706
MSFT,1/31/17,61.669258
AAPL,12/5/16,104.938942
IBM,3/14/17,159.346817
MSFT,8/21/09,19.257545
IBM,11/17/17,139.228088
MSFT,9/22/10,19.785734
IBM,9/29/16,140.974014
IBM,2/4/16,109.580505
IBM,6/20/16,135.78894
IBM,11/2/12,152.154984
IBM,9/20/18,145.79834
MSFT,6/17/15,42.115906
AAPL,12/18/18,164.72644
MSFT,1/10/17,59.732849
MSFT,6/12/12,24.64323
IBM,11/5/10,111.758476
MSFT,11/23/10,20.319853
AAPL,10/22/18,218.103851
IBM,5/4/16,125.095566
AAPL,12/18/17,172.404373
MSFT,8/2/18,105.851128
MSFT,8/24/10,19.327477
MSFT,6/24/10,19.992632
MSFT,4/10/17,62.887638
AAPL,7/22/14,86.813194
AAPL,4/24/15,120.994698
AAPL,5/24/17,148.728882
AAPL,3/6/18,173.3526
AAPL,2/11/10,24.862957
AAPL,3/2/12,68.227631
MSFT,1/2/14,32.69054
IBM,3/19/13,169.339737
AAPL,12/9/14,105.569832
AAPL,1/6/15,98.298729
IBM,3/8/18,147.432068
MSFT,9/19/14,42.680004
IBM,12/1/17,144.63945
IBM,7/26/16,143.311615
AAPL,1/13/11,43.260815
MSFT,6/7/10,20.224548
MSFT,10/9/15,43.444946
MSFT,5/29/09,16.388395
IBM,8/9/18,139.644241
MSFT,3/23/16,50.466488
MSFT,8/7/13,27.795794
IBM,8/15/12,156.064468
IBM,10/30/17,142.837906
MSFT,1/2/15,42.262299
AAPL,1/6/16,94.742485
MSFT,11/10/17,81.380768
IBM,12/1/09,95.918159
AAPL,5/30/13,57.727634
IBM,12/7/09,95.243393
IBM,8/9/11,132.029404
MSFT,1/25/10,23.233395
AAPL,3/4/13,53.343914
AAPL,7/12/13,54.52282
AAPL,5/7/15,116.818443
MSFT,8/17/12,26.170038
MSFT,5/10/13,28.144646
IBM,7/3/14,153.561249
AAPL,6/11/14,86.024994
MSFT,2/14/12,25.285021
MSFT,5/19/17,65.332901
IBM,10/5/11,136.858398
IBM,6/25/15,140.082748
AAPL,11/4/16,104.67926
IBM,4/19/11,126.875214
MSFT,7/14/11,21.679613
AAPL,4/10/17,138.2939
IBM,4/24/17,145.771698
IBM,6/29/18,133.313461
AAPL,5/23/13,56.520874
AAPL,10/22/13,66.896263
IBM,11/30/16,145.950714
IBM,11/9/15,116.156197
IBM,4/2/14,156.737564
AAPL,9/8/14,90.597771
AAPL,8/22/11,44.607403
AAPL,9/19/18,215.850189
MSFT,11/23/09,23.724684
MSFT,5/28/14,35.711864
IBM,9/28/16,141.134476
MSFT,8/31/12,26.102287
AAPL,3/6/09,10.67504
IBM,10/23/18,126.564346
MSFT,8/10/15,43.361889
AAPL,11/18/11,46.922623
IBM,8/24/18,140.869263
IBM,8/27/10,94.879066
IBM,2/26/18,149.6689
IBM,4/12/13,167.705353
MSFT,11/9/15,49.946476
AAPL,5/23/11,41.849152
AAPL,8/6/14,87.033173
AAPL,6/24/13,51.458607
MSFT,8/2/10,21.05624
IBM,2/2/09,66.837044
IBM,5/28/15,144.831482
IBM,8/23/16,142.890961
MSFT,1/8/18,86.090065
MSFT,3/20/15,39.031315
MSFT,2/1/13,23.849043
MSFT,2/2/16,49.206161
IBM,7/28/14,159.466476
AAPL,10/28/14,98.316429
IBM,2/20/14,149.214523
AAPL,12/1/11,48.548275
MSFT,8/23/12,25.628006
MSFT,9/22/17,72.20153
AAPL,3/9/11,44.110565
AAPL,9/2/09,20.671782
MSFT,1/25/12,24.546675
AAPL,6/29/16,89.840843
AAPL,6/30/11,42.008095
IBM,4/12/18,149.187546
MSFT,7/20/17,71.635506
AAPL,10/30/13,67.543526
IBM,6/5/18,137.130585
IBM,10/16/14,147.349365
IBM,1/23/13,161.740631
MSFT,12/14/15,51.192982
AAPL,2/9/15,111.187347
AAPL,12/19/13,70.469505
AAPL,3/25/15,114.586479
AAPL,1/27/16,87.893181
MSFT,10/22/10,20.404789
IBM,1/14/16,114.095932
IBM,2/9/15,129.386307
MSFT,3/12/10,23.302227
MSFT,4/2/18,86.729614
AAPL,4/4/18,168.387604
MSFT,6/12/13,30.344757
MSFT,5/22/18,95.942047
AAPL,12/15/10,40.092098
MSFT,7/26/10,20.872311
AAPL,5/22/18,184.35376
AAPL,5/19/14,79.16024
IBM,12/21/12,152.813004
AAPL,8/15/13,64.070457
IBM,4/16/12,158.122284
MSFT,8/9/11,20.95068
MSFT,11/30/10,20.4331
AAPL,8/4/14,87.61058
MSFT,7/11/12,24.651642
AAPL,12/13/11,48.658405
IBM,3/12/09,66.808968
AAPL,9/26/17,149.118195
AAPL,11/25/11,45.499687
IBM,7/28/17,132.123596
IBM,7/11/18,138.313904
MSFT,4/26/11,21.310604
AAPL,8/11/15,106.320732
MSFT,10/18/18,107.177139
MSFT,10/2/15,42.024754
IBM,1/24/11,121.966255
MSFT,5/24/17,66.375275
MSFT,5/6/09,15.427465
IBM,11/20/14,132.518936
MSFT,1/20/15,41.927883
MSFT,7/10/09,17.565163
AAPL,12/9/11,49.260361
MSFT,12/9/15,51.044437
AAPL,8/13/10,31.174118
MSFT,10/6/11,21.709303
IBM,7/20/15,146.105103
AAPL,4/20/15,118.50573
MSFT,2/28/14,33.954948
IBM,11/2/17,141.903305
AAPL,1/27/11,42.95171
IBM,7/27/12,153.826553
AAPL,5/6/09,16.581984
IBM,9/2/14,156.952042
IBM,6/20/17,141.884766
MSFT,9/17/12,26.432589
MSFT,8/29/16,55.049355
AAPL,6/7/17,150.697861
IBM,8/9/10,100.409203
MSFT,7/6/12,25.400448
MSFT,2/2/10,22.551926
MSFT,5/11/18,95.723946
AAPL,9/15/14,93.609688
AAPL,11/14/16,101.668922
IBM,12/8/14,133.525406
MSFT,4/6/17,63.079582
MSFT,9/26/13,28.611563
AAPL,6/19/14,84.191948
AAPL,9/24/10,36.582977
AAPL,2/2/11,43.090618
MSFT,6/10/11,19.419102
IBM,4/4/17,158.258636
MSFT,4/24/17,64.806992
AAPL,4/27/15,123.195801
IBM,12/10/09,96.967735
MSFT,2/8/17,60.419655
AAPL,7/15/10,31.468214
AAPL,10/19/15,104.671913
IBM,11/5/12,152.713531
IBM,8/20/14,155.755783
AAPL,11/8/11,50.83847
IBM,1/13/17,150.557205
IBM,12/27/17,143.116058
AAPL,9/27/12,85.631248
MSFT,12/8/11,21.092196
IBM,11/24/15,118.980484
IBM,12/7/16,148.262955
AAPL,11/14/13,68.35981
AAPL,4/1/14,70.525444
IBM,10/19/10,104.996086
MSFT,4/11/13,24.916059
IBM,4/14/16,131.088013
MSFT,1/12/17,59.723312
IBM,6/13/16,133.729233
MSFT,11/28/16,57.815521
IBM,6/22/12,151.71962
AAPL,2/6/14,66.731277
AAPL,11/19/18,184.356339
MSFT,12/19/13,31.889992
MSFT,9/3/15,40.115807
AAPL,6/16/15,119.000732
AAPL,11/1/13,66.916847
MSFT,11/24/15,50.366692
AAPL,2/9/12,61.718746
AAPL,11/4/10,39.830536
IBM,1/8/18,152.779877
IBM,8/6/18,139.354065
AAPL,8/3/11,49.12896
MSFT,4/9/14,35.869404
AAPL,5/11/10,32.102722
IBM,6/24/16,129.583359
IBM,11/7/12,151.027451
IBM,5/29/18,134.763977
AAPL,2/11/16,88.634987
AAPL,3/30/17,139.028015
IBM,2/22/17,164.270859
IBM,11/6/09,92.581894
MSFT,12/20/11,21.615358
MSFT,8/6/12,25.198528
IBM,12/14/12,151.50148
MSFT,10/19/11,22.36042
MSFT,4/7/10,23.365913
AAPL,9/20/17,151.971283
AAPL,4/1/15,115.394478
MSFT,6/3/11,19.582912
MSFT,5/25/18,96.7883
AAPL,10/18/13,65.48336
MSFT,6/1/12,23.936499
IBM,10/5/09,89.376862
AAPL,10/27/16,109.54126
AAPL,12/22/16,111.844475
AAPL,1/19/18,174.397949
AAPL,1/5/17,112.152229
IBM,1/18/18,158.060364
MSFT,7/12/17,68.672417
IBM,10/26/10,107.004265
MSFT,6/2/15,42.986263
MSFT,8/2/13,27.648403
AAPL,2/26/13,57.016586
MSFT,1/21/11,22.665699
MSFT,10/25/18,106.979584
MSFT,11/20/17,80.482697
MSFT,12/17/18,102.074608
AAPL,8/23/11,46.754921
AAPL,8/8/16,103.694847
AAPL,3/6/14,69.106209
IBM,8/30/16,142.124161
MSFT,7/20/10,20.376495
IBM,7/19/10,98.24131
MSFT,3/10/17,62.311829
MSFT,2/1/12,24.820702
AAPL,10/8/14,92.845215
IBM,3/14/13,171.212128
MSFT,1/9/18,86.031555
MSFT,1/7/14,32.030743
MSFT,4/18/11,20.407408
AAPL,1/8/09,11.601127
AAPL,9/25/15,107.463654
IBM,3/21/11,120.953339
IBM,10/5/17,135.768188
AAPL,4/14/10,30.74737
AAPL,5/5/10,32.036388
IBM,5/18/17,138.066376
IBM,5/6/15,142.334839
IBM,1/27/15,126.769104
MSFT,6/7/17,69.86924
AAPL,4/7/14,68.158318
IBM,5/27/10,95.667755
MSFT,8/3/12,25.030254
AAPL,5/4/17,141.539459
AAPL,5/2/11,43.335907
IBM,6/21/13,155.801575
AAPL,5/8/18,182.556458
MSFT,7/14/16,50.60289
IBM,4/6/09,75.05661
MSFT,11/2/18,104.865669
AAPL,5/31/11,43.529888
IBM,4/8/15,134.453766
AAPL,4/24/17,138.747894
AAPL,4/6/10,29.977713
IBM,4/23/09,74.953156
IBM,12/20/16,150.791168
AAPL,4/3/09,14.5158
MSFT,2/11/11,22.042831
AAPL,9/14/12,86.883041
AAPL,5/18/15,121.416183
MSFT,5/11/09,15.06107
AAPL,12/18/13,71.286217
MSFT,10/12/09,20.291027
AAPL,5/12/17,151.40593
AAPL,2/27/18,175.040298
AAPL,9/13/18,223.797409
AAPL,2/27/12,65.797287
IBM,6/25/10,96.220314
MSFT,9/30/09,20.291027
IBM,3/28/16,128.694489
IBM,4/30/12,161.523102
IBM,11/29/11,140.586365
AAPL,10/3/18,229.39209
AAPL,11/19/09,25.093227
IBM,2/23/11,122.871056
IBM,8/23/11,127.161812
IBM,5/23/14,151.45166
AAPL,4/27/12,75.463638
AAPL,7/14/16,94.018806
MSFT,10/18/10,20.758545
IBM,8/5/13,155.83345
IBM,9/1/09,87.092995
IBM,5/10/10,95.576927
MSFT,10/21/09,20.969505
IBM,12/9/11,151.168808
IBM,9/22/16,139.19075
AAPL,3/13/17,134.459091
MSFT,12/9/14,43.012459
IBM,4/21/11,129.084442
IBM,1/2/09,64.220299
MSFT,10/15/09,21.072067
MSFT,2/9/16,45.752453
IBM,12/21/11,140.998123
AAPL,2/26/16,91.671463
MSFT,7/24/17,71.037094
IBM,11/2/11,142.329575
IBM,7/17/18,136.930176
MSFT,11/5/10,21.586628
AAPL,12/8/14,103.978683
AAPL,12/24/14,103.61792
MSFT,7/15/16,50.565235
AAPL,5/3/10,33.332901
AAPL,6/27/11,41.553822
IBM,3/21/13,168.40358
AAPL,10/28/13,68.184349
MSFT,12/8/14,43.111877
IBM,2/5/16,110.3703
AAPL,5/1/13,55.787277
IBM,9/8/09,87.44381
AAPL,1/22/14,71.382004
MSFT,1/2/18,83.817863
MSFT,7/29/14,39.175037
IBM,11/19/15,117.383774
IBM,3/5/12,156.515472
MSFT,9/23/14,41.817787
IBM,1/21/16,105.511482
MSFT,4/26/10,24.767076
AAPL,10/13/14,91.933334
IBM,6/26/13,155.323303
AAPL,1/26/15,104.626236
IBM,2/27/09,68.013596
AAPL,11/15/17,165.23143
AAPL,3/8/17,134.265915
AAPL,2/1/12,57.090816
AAPL,1/6/17,113.402542
AAPL,11/6/13,67.422722
AAPL,6/20/13,53.286648
IBM,3/18/14,151.27948
AAPL,2/27/17,132.266418
AAPL,1/26/11,43.031807
AAPL,4/16/14,67.577614
IBM,11/17/10,108.457771
MSFT,9/18/09,19.928129
MSFT,6/21/12,25.358381
IBM,3/8/17,162.729263
AAPL,12/29/15,102.306847
IBM,1/25/18,154.649063
IBM,3/23/16,126.092857
IBM,12/29/09,98.849525
AAPL,7/2/09,17.523085
IBM,6/7/17,138.249512
IBM,6/15/11,125.077148
MSFT,12/2/10,21.751629
AAPL,4/21/14,69.160896
AAPL,6/10/13,56.105408
MSFT,2/21/12,26.279703
AAPL,3/3/09,11.05924
AAPL,8/24/10,30.026524
MSFT,8/27/18,108.263733
MSFT,8/4/14,38.710911
IBM,10/28/11,145.06134
AAPL,12/8/09,23.761662
MSFT,12/8/09,23.431492
IBM,2/9/18,141.108566
IBM,2/6/13,159.485916
MSFT,4/8/11,21.212965
IBM,4/19/17,146.624115
IBM,1/19/11,118.955887
MSFT,7/9/15,40.787479
IBM,7/26/18,140.002991
IBM,11/25/13,144.116257
AAPL,2/9/11,44.822651
IBM,11/30/18,121.396751
MSFT,9/24/10,19.922407
MSFT,12/26/12,22.935379
IBM,8/5/11,133.283096
MSFT,12/13/16,60.076248
IBM,11/8/13,144.961929
MSFT,12/7/10,21.735445
MSFT,7/16/14,39.344639
AAPL,5/27/14,81.915039
AAPL,2/25/15,119.610909
MSFT,10/24/14,41.431587
MSFT,12/7/09,23.605829
IBM,7/24/12,149.087799
IBM,10/13/17,136.119812
IBM,7/21/15,137.54393
IBM,5/10/18,137.645905
IBM,12/8/15,118.508362
MSFT,1/9/15,42.650936
IBM,3/7/12,154.261276
IBM,2/10/14,143.448669
MSFT,3/8/10,22.792719
MSFT,7/7/09,17.674995
IBM,7/2/13,152.645096
AAPL,7/13/10,31.512011
MSFT,4/21/11,20.765432
IBM,6/25/18,132.445053
AAPL,7/17/14,85.319267
MSFT,12/15/17,84.695534
IBM,1/16/18,153.135025
MSFT,12/21/11,21.391148
IBM,8/25/14,156.624268
IBM,2/7/18,143.788971
AAPL,8/9/12,78.016022
IBM,10/8/12,165.047592
IBM,6/10/09,80.492912
MSFT,9/8/17,71.784294
AAPL,12/4/17,165.935043
MSFT,10/19/16,54.509281
IBM,3/11/10,96.091103
IBM,3/14/18,149.234741
IBM,9/6/13,146.622925
IBM,3/23/10,97.424019
IBM,3/26/18,144.751648
AAPL,5/18/17,147.952927
IBM,3/15/16,123.976852
IBM,1/16/09,62.419456
MSFT,1/16/15,41.792316
IBM,12/22/14,133.17894
IBM,3/10/09,64.48098
MSFT,3/4/11,21.115316
AAPL,11/21/14,107.743759
IBM,3/3/11,125.402405
AAPL,11/25/14,108.789093
MSFT,2/4/11,22.463465
IBM,10/15/09,95.51944
MSFT,7/10/17,67.543159
MSFT,10/23/14,40.434635
AAPL,4/1/09,13.60223
IBM,6/4/13,164.354492
IBM,12/3/10,111.078484
MSFT,3/31/11,20.659649
IBM,11/15/16,142.756744
MSFT,7/23/12,24.634817
MSFT,6/11/15,42.546494
MSFT,6/23/09,18.310442
AAPL,1/31/17,116.711029
AAPL,8/26/11,48.003899
IBM,5/24/18,137.483688
AAPL,11/28/16,107.304909
IBM,3/16/16,125.563873
MSFT,12/22/14,43.364952
IBM,5/10/12,157.124161
MSFT,5/10/11,20.887486
AAPL,12/24/09,26.160727
MSFT,8/17/15,43.352722
MSFT,3/3/14,33.485191
MSFT,3/30/11,20.838663
IBM,11/19/18,117.528313
AAPL,9/7/17,157.024948
IBM,1/9/09,62.257763
IBM,1/12/15,129.05423
IBM,6/30/09,77.573334
MSFT,10/26/11,21.915352
AAPL,3/18/11,41.382362
IBM,10/27/17,142.208649
AAPL,3/17/09,12.472154
AAPL,10/5/17,151.309082
AAPL,9/9/15,103.191719
AAPL,10/31/17,164.600632
MSFT,12/20/17,83.398521
MSFT,7/15/11,21.933512
AAPL,2/22/13,57.250252
MSFT,11/14/12,22.918301
MSFT,7/14/15,41.795258
AAPL,2/3/14,64.913078
IBM,2/8/17,159.754898
IBM,12/2/16,143.971344
AAPL,4/8/10,30.029022
AAPL,8/1/14,88.105499
MSFT,6/4/13,30.336086
AAPL,2/14/13,59.254223
MSFT,7/21/15,43.316078
AAPL,8/22/14,93.324173
AAPL,10/18/17,155.564346
IBM,2/18/11,126.445663
AAPL,5/1/12,72.85183
AAPL,12/5/17,165.778687
AAPL,10/8/09,23.686579
AAPL,12/17/12,65.50663
AAPL,6/15/09,17.031258
MSFT,9/10/15,39.922138
AAPL,9/8/15,105.215271
IBM,8/10/10,100.287483
MSFT,7/2/09,18.333988
MSFT,2/12/10,22.131947
MSFT,1/5/12,22.985518
IBM,11/22/17,141.844971
AAPL,7/20/16,95.132294
AAPL,11/10/09,25.40234
AAPL,11/6/12,73.255089
AAPL,4/12/12,77.937798
MSFT,1/26/15,42.488251
MSFT,4/27/15,43.71907
MSFT,1/30/14,32.426628
AAPL,10/14/15,103.247932
MSFT,5/7/12,25.619364
AAPL,9/2/11,46.81123
AAPL,11/21/16,107.458794
MSFT,10/5/18,110.762886
IBM,1/28/14,142.432983
IBM,7/10/09,74.906342
IBM,2/4/10,92.214569
IBM,5/15/17,138.734818
MSFT,8/22/16,54.64193
MSFT,2/2/15,37.309399
AAPL,4/27/11,43.820221
MSFT,5/7/10,22.458351
AAPL,10/7/09,23.809223
MSFT,7/8/16,49.246956
AAPL,1/30/13,57.678608
MSFT,6/24/15,41.81358
AAPL,9/3/14,91.131973
AAPL,10/22/15,108.203766
MSFT,12/12/12,23.259861
MSFT,5/3/11,21.001404
AAPL,12/17/09,24.010704
IBM,11/1/17,142.532547
IBM,4/22/15,137.369583
AAPL,6/20/11,39.461357
IBM,8/12/11,130.164444
AAPL,1/26/09,11.21818
IBM,5/29/13,165.733459
AAPL,5/20/14,79.175926
MSFT,1/10/12,23.118383
AAPL,5/1/09,15.923704
MSFT,10/24/13,29.441008
MSFT,8/28/12,25.941368
IBM,3/28/11,123.783913
MSFT,3/27/12,27.182436
IBM,12/22/09,97.410072
AAPL,3/9/10,27.910288
IBM,2/15/18,147.243317
MSFT,11/13/09,23.375702
IBM,9/2/10,95.114906
AAPL,8/14/09,20.872015
IBM,7/5/18,134.964371
IBM,12/28/15,118.130592
IBM,9/19/12,162.380966
MSFT,10/9/18,110.891296
AAPL,4/6/16,104.961983
IBM,11/27/17,142.041245
MSFT,12/13/11,21.391148
MSFT,5/17/17,65.130203
MSFT,10/31/16,56.7738
IBM,2/23/17,164.724289
MSFT,7/21/16,52.542645
MSFT,4/27/11,21.465204
AAPL,5/19/10,31.079006
MSFT,1/6/11,23.312819
IBM,12/24/14,133.492401
IBM,11/13/09,95.235924
MSFT,9/12/11,21.338417
IBM,6/1/16,134.816544
AAPL,9/18/09,23.154697
AAPL,6/27/14,84.301926
AAPL,8/10/15,112.157166
IBM,5/17/16,130.829758
MSFT,7/13/16,50.386322
AAPL,3/13/15,114.781525
AAPL,3/1/12,68.138809
IBM,2/17/12,150.868271
MSFT,8/4/11,21.245531
IBM,8/28/14,157.3125
AAPL,12/26/17,166.687531
IBM,1/2/15,133.690369
AAPL,12/27/17,166.716858
MSFT,8/19/13,27.406681
AAPL,8/16/12,79.977959
MSFT,4/15/11,20.643373
IBM,1/7/09,64.52903
AAPL,7/3/12,75.014359
IBM,6/1/12,148.100861
IBM,3/13/12,158.949066
AAPL,3/2/10,26.136955
AAPL,10/5/18,221.701859
IBM,8/26/16,141.16124
IBM,6/22/18,134.821228
AAPL,1/16/09,10.303352
AAPL,9/22/15,106.236412
IBM,1/25/10,94.553688
AAPL,3/19/13,57.717594
IBM,11/17/15,114.877129
IBM,8/17/15,132.936615
AAPL,3/24/14,70.205147
IBM,3/30/17,157.660141
AAPL,6/11/10,31.726017
MSFT,3/20/13,24.382273
MSFT,2/27/14,33.556099
IBM,12/20/17,142.947815
AAPL,10/9/13,62.613831
AAPL,5/1/15,119.759514
MSFT,9/21/09,19.959684
MSFT,2/27/13,23.94318
MSFT,2/5/13,23.481873
MSFT,1/15/10,24.453693
AAPL,9/10/12,83.296036
IBM,1/12/12,140.283356
MSFT,8/28/13,28.829842
AAPL,8/6/10,32.54948
IBM,12/2/09,95.370842
IBM,10/9/09,93.98938
IBM,7/25/11,141.542984
AAPL,2/28/11,44.203182
IBM,8/3/17,132.718796
AAPL,4/20/12,71.706749
AAPL,7/13/15,117.191483
AAPL,9/16/15,109.056274
MSFT,10/22/15,44.293365
MSFT,12/24/13,32.620171
MSFT,12/17/15,51.712891
MSFT,8/26/10,19.1506
AAPL,11/12/09,25.278444
IBM,5/22/15,145.261658
IBM,8/18/14,155.149506
IBM,3/14/14,147.554398
MSFT,4/29/13,28.075768
MSFT,2/27/17,61.640064
IBM,10/18/11,138.444778
AAPL,1/29/14,64.812126
MSFT,4/6/16,51.541824
IBM,2/27/18,147.75296
IBM,7/8/15,137.619843
MSFT,6/6/16,49.086884
IBM,8/25/16,141.437607
MSFT,1/6/09,16.073427
AAPL,1/18/18,175.179718
IBM,3/2/10,95.955544
AAPL,2/12/13,59.420586
MSFT,8/13/10,19.512814
MSFT,2/4/09,14.42427
MSFT,9/14/18,111.987762
IBM,5/5/11,129.222458
MSFT,10/18/17,75.306557
IBM,9/5/18,141.467316
AAPL,10/14/09,23.939373
AAPL,3/10/09,11.091781
AAPL,4/27/10,32.793526
AAPL,5/1/14,77.01355
MSFT,5/3/18,92.167358
AAPL,7/15/09,18.381586
MSFT,8/4/15,43.554279
IBM,9/7/18,140.300156
MSFT,3/3/16,48.951649
MSFT,11/30/12,22.730457
AAPL,2/8/18,151.618515
IBM,8/25/09,88.690239
IBM,1/30/12,149.568237
IBM,7/22/11,142.68335
IBM,11/1/16,136.23056
AAPL,5/13/16,86.148216
MSFT,2/5/15,38.366859
AAPL,11/6/14,100.555893
IBM,3/25/10,97.326149
AAPL,3/12/18,178.307755
AAPL,6/10/09,17.55187
AAPL,12/21/10,40.572655
AAPL,3/1/13,54.667191
MSFT,11/20/13,32.620171
MSFT,7/14/14,37.613037
MSFT,4/19/17,62.417404
MSFT,3/6/09,11.911652
AAPL,8/1/11,49.652069
MSFT,2/3/14,32.092327
MSFT,3/1/17,62.321438
AAPL,8/3/16,100.68074
MSFT,8/26/13,29.816442
MSFT,9/15/09,19.880793
IBM,6/27/16,126.851845
IBM,8/26/13,147.992783
AAPL,11/25/09,25.553766
MSFT,4/13/15,38.011837
AAPL,8/22/18,212.568481
AAPL,10/24/17,152.974213
MSFT,10/13/11,22.401628
AAPL,12/15/14,100.12114
MSFT,10/6/17,73.744347
AAPL,4/14/11,41.60136
MSFT,11/27/18,106.290932
AAPL,2/11/11,44.658703
AAPL,5/11/17,149.320557
IBM,10/23/15,123.045616
AAPL,9/28/10,35.89967
MSFT,10/26/16,57.446514
IBM,1/31/14,142.296097
AAPL,7/27/11,49.131458
MSFT,5/25/11,19.812241
IBM,9/18/13,155.747284
IBM,4/20/16,126.708588
AAPL,12/21/17,171.026459
IBM,3/24/10,96.791458
AAPL,3/15/18,175.295395
AAPL,7/13/11,44.80513
MSFT,6/23/16,48.879723
IBM,6/23/14,148.356476
MSFT,3/16/17,62.033531
IBM,1/2/13,155.127869
AAPL,9/22/16,109.675209
IBM,5/4/09,78.478355
AAPL,9/9/13,65.133369
IBM,10/25/12,150.715454
IBM,8/2/18,136.424423
AAPL,8/16/10,30.991405
IBM,7/1/13,152.469681
AAPL,7/18/13,55.193947
AAPL,7/22/10,32.415569
IBM,9/18/18,143.300049
IBM,12/13/11,148.519302
AAPL,1/16/13,63.898102
IBM,6/11/10,97.227051
IBM,3/1/13,160.985382
MSFT,11/21/12,23.012234
MSFT,6/22/17,67.8134
IBM,12/2/15,119.924782
IBM,5/23/11,129.646286
IBM,6/19/15,140.850266
AAPL,2/9/17,127.909996
IBM,2/15/17,164.751495
MSFT,4/16/13,24.941893
AAPL,8/26/16,102.326515
MSFT,12/29/11,21.60705
AAPL,4/12/13,54.582111
MSFT,6/22/11,20.188986
AAPL,9/7/16,103.685272
AAPL,5/11/15,117.806992
IBM,4/6/16,130.099396
IBM,10/25/18,121.97287
IBM,1/9/12,141.09137
IBM,7/17/17,140.108337
MSFT,6/11/18,99.435326
AAPL,5/14/09,15.386823
MSFT,3/15/16,50.111156
MSFT,10/25/16,57.787621
AAPL,10/11/18,211.975418
MSFT,12/22/09,24.422005
MSFT,11/25/16,57.739204
MSFT,12/2/16,56.518223
AAPL,11/22/17,170.977585
MSFT,1/27/14,31.696459
AAPL,2/20/09,11.413406
IBM,4/19/13,150.742828
MSFT,7/31/09,18.451656
AAPL,10/4/16,108.125099
IBM,10/31/13,143.562729
AAPL,9/23/10,36.157471
IBM,7/27/10,97.363266
AAPL,12/29/17,165.378021
MSFT,5/28/10,20.632397
AAPL,4/9/14,69.050224
IBM,2/10/11,125.870361
IBM,8/29/11,133.5849
AAPL,12/22/11,49.877338
AAPL,4/2/15,116.388237
IBM,12/21/16,150.548203
IBM,8/21/09,89.488853
IBM,4/30/09,76.276001
MSFT,7/27/17,70.612427
AAPL,3/22/18,165.679413
IBM,5/13/09,75.968674
MSFT,4/25/11,20.838663
MSFT,9/9/11,21.21479
IBM,4/5/17,156.771454
IBM,2/3/11,124.946068
MSFT,12/30/16,59.274975
AAPL,12/11/13,72.65686
AAPL,2/19/10,25.238398
AAPL,1/4/16,99.117409
IBM,2/15/11,124.911484
AAPL,10/4/17,149.449265
AAPL,10/11/16,111.282745
IBM,3/23/09,72.950333
AAPL,3/7/12,66.414261
MSFT,4/4/16,51.831715
MSFT,5/19/14,35.47979
MSFT,6/13/16,47.213043
IBM,8/17/12,158.282715
MSFT,10/7/09,19.801901
IBM,5/23/13,164.330582
IBM,5/2/18,134.445282
MSFT,2/5/14,31.511705
MSFT,4/16/09,15.404075
AAPL,12/19/12,66.451035
AAPL,2/26/09,11.16186
AAPL,8/27/09,21.206163
AAPL,6/26/15,118.208008
AAPL,8/16/13,64.639221
AAPL,8/24/11,47.077793
AAPL,1/25/11,42.725189
IBM,11/21/11,141.00589
IBM,11/17/09,96.43544
AAPL,5/17/12,66.342926
MSFT,7/30/12,24.9377
MSFT,4/23/09,14.749244
MSFT,2/25/16,48.717873
MSFT,4/8/14,35.293293
MSFT,1/26/18,91.726685
AAPL,2/4/14,65.852753
MSFT,9/28/18,112.975578
AAPL,8/17/09,19.972212
AAPL,3/2/16,95.303894
IBM,12/21/10,111.353531
IBM,5/22/12,154.163406
AAPL,12/2/11,48.769787
IBM,3/30/15,135.134933
MSFT,2/17/10,22.76088
AAPL,5/10/11,43.732624
IBM,5/25/17,140.282333
MSFT,2/15/13,23.917353
AAPL,5/23/17,149.175079
IBM,2/12/15,131.687424
AAPL,11/5/18,199.263809
AAPL,3/16/10,28.089249
MSFT,4/7/15,37.802471
AAPL,8/10/18,205.135254
MSFT,4/18/16,52.794853
AAPL,12/18/14,104.209976
IBM,12/6/17,144.022614
MSFT,1/18/12,23.44224
IBM,3/11/16,123.456535
IBM,6/24/11,127.188362
IBM,1/26/17,160.741898
AAPL,12/15/09,24.299793
IBM,4/22/09,75.788246
MSFT,10/24/18,101.072495
IBM,9/4/12,153.028122
MSFT,8/10/18,107.258286
MSFT,3/22/13,24.322001
AAPL,4/3/13,54.860222
IBM,4/6/11,125.832031
MSFT,12/18/15,50.255276
IBM,7/2/10,92.238899
IBM,2/9/09,71.553558
AAPL,5/11/12,70.922066
IBM,1/22/13,154.914536
IBM,2/14/11,125.203011
IBM,5/6/16,128.964539
MSFT,7/10/13,30.084654
AAPL,11/7/14,100.84269
AAPL,11/8/12,67.895454
MSFT,8/11/17,69.975395
AAPL,8/12/16,103.513039
AAPL,7/17/12,75.956703
IBM,8/3/15,133.866394
AAPL,12/21/18,149.510544
IBM,4/8/11,125.839676
IBM,12/4/12,149.605377
MSFT,6/9/17,67.8713
MSFT,6/10/10,19.992632
